ILLINOIS CONGRESSIONAL DISTRICTS BY ZIP CODE TABULATION AREA (ZCTA)

ZCTA                                                                        Congressional District
62875                                                                                           15
62876                                                                                           15
62877                                                                                        12,15
62878                                                                                           15
62879                                                                                           15
62880                                                                                           15
62881                                                                                           15
62882                                                                                           15
62883                                                                                           12
62884                                                                                           12
62885                                                                                           15
62886                                                                                           15
62887                                                                                           15
62888                                                                                           12
62889                                                                                        12,15
62890                                                                                        12,15
62891                                                                                           12
62892                                                                                           15
62893                                                                                        12,15
62894                                                                                           12
62895                                                                                           15
62896                                                                                           12
62897                                                                                           12
62898                                                                                           12
62899                                                                                           15
62901                                                                                           12
62902                                                                                           12
62903                                                                                           12
62905                                                                                           12
62906                                                                                           12
62907                                                                                           12
62908                                                                                           15
62910                                                                                           15
62912                                                                                        12,15
62914                                                                                           12
62915                                                                                           12
62916                                                                                           12
62917                                                                                        12,15
62918                                                                                           12
62919                                                                                           15
62920                                                                                           12
62921                                                                                           12
62922                                                                                        12,15
62923                                                                                        12,15
62924                                                                                           12
62926                                                                                           12
62927                                                                                           12
62928                                                                                           15
62930                                                                                           15
62931                                                                                           15
62932                                                                                           12
62933                                                                                           12
62934                                                                                           15
62935                                                                                           15
62938                                                                                           15
62939                                                                                        12,15
62940                                                                                           12
62941                                                                                        12,15
62942                                                                                           12
62943                                                                                           15
62946                                                                                           15
62947                                                                                           15
62948                                                                                           12
62949                                                                                           12
62950                                                                                           12
62951                                                                                           12
62952                                                                                           12
62953                                                                                           15
62954                                                                                           15
62956                                                                                        12,15
62957                                                                                           12
62958                                                                                           12
62959                                                                                           12
62960                                                                                           15
62961                                                                                           12
62962                                                                                           12
62963                                                                                           12
62964                                                                                           12
62965                                                                                           15
62966                                                                                           12
62967                                                                                           15
62969                                                                                           12
62970                                                                                           12
62972                                                                                           15
62974                                                                                           12
62975                                                                                           12
62976                                                                                           12
62977                                                                                           15
62979                                                                                           15
62982                                                                                           15
62983                                                                                           12
62984                                                                                           15
62985                                                                                           15
62987                                                                                        12,15
62988                                                                                           12
62990                                                                                           12
62992                                                                                           12
62994                                                                                           12
62995                                                                                           15
62996                                                                                           12
62997                                                                                           12
62998                                                                                           12
62999                                                                                           12
63673                                                                                           12
